id,shop_title,shop_price,shop_address,shop_factory,shop_store,shop_startingBatch,shop_availableQuantity,shop_ExpressFee,shop_deliveryTime,shop_articleNumber
637,地摊，夜市摆摊神器，12-85V户外灯300W，5米粗线,58.00,https://www.yiwugo.com/product/detail/931479880.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市海懋灯具厂,义乌国际商贸城二区29门5楼,235,11396,8,48,A23
638,T55/T85白玉瓷钢化玻璃勺子,2.10,https://www.yiwugo.com/product/detail/929311149.html?q=E5 8F 91 E5 85 89 E7 8E 
639,T85白玉瓷钢化玻璃勺子,4.60,https://www.yiwugo.com/product/detail/929311151.html?q=E5 8F 91 E5 85 89 E7 8E A,马腾电子商务有限公司,义乌国际商贸城五区110门3楼10街,171,880411,10,72,B26
640,LCP85/105/120白玉瓷钢化玻璃套装碗,5.60,https://www.yiwugo.com/product/detail/929297778.html?q=E5 8F 91 E5 85 89 E7 8E 
641,FKFB-85/210方咖啡杯白玉瓷钢化玻璃杯,3.70,https://www.yiwugo.com/product/detail/929301209.html?q=E5 8F 91 E5 85 89 E7 8E A,马腾电子商务有限公司,义乌国际商贸城五区110门3楼10街,179,684660,8,24,O25
642,LSYW55/70/85/110树叶碗白玉瓷钢化玻璃碗,5.00,https://www.yiwugo.com/product/detail/929301072.html?q=E5 8F 91 E5 85 89 E7 8E A,马腾电子商务有限公司,义乌国际商贸城五区110门3楼10街,424,688321,5,24,E18
643,EN14683一次性民用口罩85流量90+ 32流量90+日产百万,0.12,https://www.yiwugo.com/product/detail/933270114.html?q=E5 8F 91 E5 85 89 E7 8E A,安庆市华耀防护用品有限公司,义乌国际商贸城二区46门2楼8街,409,670168,5,24,A26
645,纯黑色一次性民用口罩32/90+ 85/90+ 都可生产 定制LOGO,0.07,https://www.yiwugo.com/product/detail/933270156.html?q=E5 8F 91 E5 85 89 E7 8E A,安庆市华耀防护用品有限公司,义乌国际商贸城二区46门2楼8街,512,562323,10,24,F10
646,HS-85入耳式耳机 新款盒装重低音通用带麦通话耳机 3.5口手机通用,3.80,https://www.yiwugo.com/product/detail/930015457.html?q=E5 8F 91 E5 85 89 E7 8E A,广东嘉豪利电子科技有限公司,义乌国际商贸城二区37门3楼2街,50,974818,5,24,E21
647,85多彩入耳式耳机 糖果色配收纳盒 可爱卡通绕线器 线控耳机 热销,5.50,https://www.yiwugo.com/product/detail/930920928.html?q=E5 8F 91 E5 85 89 E7 8E A,广东嘉豪利电子科技有限公司,义乌国际商贸城二区37门3楼2街,443,596726,8,72,O10
650,MAGTOOLS VICTOR蓝盒高端密封胶 汽车防漏密封胶 耐高温免垫胶85g,0.01,https://www.yiwugo.com/product/detail/930013438.html?q=E5 8F 91 E5 85 89 E7 8E A,台州阿凡达胶业源头厂家,义乌国际商贸城二区44门2楼7街,338,591856,8,24,C14
651,sbond汽车密封胶 铸工胶 汽车板金胶 耐油汽车摩托车密封胶85克,0.01,https://www.yiwugo.com/product/detail/930568247.html?q=E5 8F 91 E5 
652,3+3 蓝色汽车用发动机胶水 耐高温密封胶蓝胶免垫胶密宝85g,0.01,https://www.yiwugo.com/product/detail/932488724.html?q=E5 8F 91 E5 85 89 E7 8E A,台州阿凡达胶业源头厂家,义乌国际商贸城二区44门2楼7街,122,743475,8,48,B13
653,SPARKO MAZDA GHAFFARI 齿轮箱汽车用发动机耐高温密封胶85g,0.01,https://www.yiwugo.com/product/detail/929522238.html?q=E5 8F 91 E5 85 89 E7 8E A,台州阿凡达胶业源头厂家,义乌国际商贸城二区44门2楼7街,341,309133,8,48,F12
654,SANXI 透明密封胶 防水密封胶 发动机sealant胶水 透明85克硅胶,0.01,https://www.yiwugo.com/product/detail/932488809.html?q=E5 8F 91 E5 85 89 E7 8E A,台州阿凡达胶业源头厂家,义乌国际商贸城二区44门2楼7街,64,569028,5,72,P22
655,皮裙2020新款不规则开叉半身裙女秋冬一步裙子黑色短裙a字裙ins风,56.25,https://www.yiwugo.com/product/detail/933123208.html?q=E5 8F 91 E5 85 89 E7 8E A,丹妮百货有限公司,浙江省金华市义乌市福田街道稠州北路丹妮百货,599,256378,10,72,P21
656,韩版高腰网纱半身裙女秋冬 飘逸仙女纱裙大摆长裙A字裙一件代发,46.25,https://www.yiwugo.com/product/detail/933123388.html?q=E5 8F 91 E5 85 89 E7 8E A,丹妮百货有限公司,浙江省金华市义乌市福田街道稠州北路丹妮百货,457,501801,5,24,F23
657,格子半身裙女秋冬季2020新款高腰伞裙中长款过膝a字针织裙长裙子,40.00,https://www.yiwugo.com/product/detail/933123023.html?q=E5 8F 91 E5 85 89 E7 8E A,丹妮百货有限公司,浙江省金华市义乌市福田街道稠州北路丹妮百货,563,363481,8,48,O29
658,实拍2020秋冬新款呢子百褶半身裙中长款高腰宽松a字裙女百搭裙子,68.75,https://www.yiwugo.com/product/detail/933123311.html?q=E5 8F 91 E5 85 89 E7 8E A,丹妮百货有限公司,浙江省金华市义乌市福田街道稠州北路丹妮百货,90,870777,10,48,B10
659,百褶裙短裙女秋冬学生2020新款韩版高腰a字裙大码夏季格子半身裙,13.75,https://www.yiwugo.com/product/detail/933123235.html?q=E5 8F 91 E5 85 89 E7 8E A,丹妮百货有限公司,浙江省金华市义乌市福田街道稠州北路丹妮百货,159,772296,5,24,B29
665,仿真丝围巾，85厘米乘180厘米 ，10几个花型，颜色不全,4.50,https://www.yiwugo.com/product/detail/929674341.html?q=E5 8F 91 E5 85 89 E7 
667,门后神奇衣架 挂门衣架85,6.50,https://www.yiwugo.com/product/detail/926933569.html?q=E5 8F 91 E5 85 89 E7 8E A,恒丰电子礼品,义乌国际商贸城二区28门3楼11街,269,189777,5,24,B20
668,大号金属按铃/创意情趣按铃/警铃85mm,4.10,https://www.yiwugo.com/product/detail/927591547.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市中夫电子有限公司,义乌国际商贸城二区40门3楼10街,265,352553,8,48,C18
670,HID氙气手电筒 85W氙气手电户外调焦防爆强光疝气手电打猎超亮灯,380.00,https://www.yiwugo.com/product/detail/929104504.html?q=E5 8F 91 E5 85 89 E7 8E A,领珠电筒电子商行(中国梦授权）,义乌国际商贸城二区45门3楼5街,424,176499,8,24,C19
671,灯泡12V-85V球泡灯伏夜市摆地摊灯超亮 12v球泡灯带线,4.00,https://www.yiwugo.com/product/detail/928517280.html?q=E5 8F 91 E5 85 89 E7 8E A,领珠电筒电子商行(中国梦授权）,义乌国际商贸城二区45门3楼5街,450,332054,5,48,C13
672,力得诺LC85数据线,11.00,https://www.yiwugo.com/product/detail/928448342.html?q=E5 8F 91 E5 85 89 E7 8E A,鑫源电子,义乌国际商贸城二区40门3楼8街,130,815989,8,48,A18
674,G-85太阳能马灯 野营灯 LED帐篷灯 3*AA电池营地灯,12.50,https://www.yiwugo.com/product/detail/927369655.html?q=E5 8F 91 E5 85 89 E7 8E A,领珠电筒电子商行(中国梦授权）,义乌国际商贸城二区45门3楼5街,332,494076,8,48,B14
676,商务笔记本子软皮定制A5笔记本小清新办公记事本封面定做logo印刷,14.80,https://www.yiwugo.com/product/detail/930986998.html?q=E5 8F 91 E5 85 89 E7 8E A,苍南县意德工艺品厂 [书皮],义乌市杨村梧桐街201号B懂4楼 联系人彭瑞种15858591844,513,143275,5,72,F26
677,2019新款PP笔记本活页手账壳 A5/A6可定制活页记事本外,17.00,https://www.yiwugo.com/product/detail/930986991.html?q=E5 8F 91 E5 85 89 E7 8E A,苍南县意德工艺品厂 [书皮],义乌市杨村梧桐街201号B懂4楼 联系人彭瑞种15858591844,305,735279,10,24,O16
678,商务笔记本 礼品记事本 松紧带A5日记本 pu仿皮文具本子 可定制,13.60,https://www.yiwugo.com/product/detail/930986975.html?q=E5 8F 91 E5 85 89 E7 8E A,苍南县意德工艺品厂 [书皮],义乌市杨村梧桐街201号B懂4楼 联系人彭瑞种15858591844,332,715611,8,24,O12
679,厂家直销 A4 按扣式 pvc书皮套 文件袋定制 档案袋 资料袋 试卷袋,1.45,https://www.yiwugo.com/product/detail/928436138.html?q=E5 8F 91 E5 
680,厂家]定制特价软PU平装笔记本 会议纪要本 a5记事本笔记本,15.00,https://www.yiwugo.com/product/detail/930986980.html?q=E5 8F 91 E5 85 89 
681,2020春秋棉质儿童袜子 保暖男童女童中筒袜 A类等级一件代发童袜,3.00,https://www.yiwugo.com/product/detail/933514868.html?q=E5 8F 91 E5 
682,镜面透明PP纽扣袋 A4资料袋 塑料按扣文件袋 方盖档案袋 自产自销,0.58,https://www.yiwugo.com/product/detail/933514818.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市卡本特文具有限公司,义乌国际商贸城三区连接体门2楼,373,975992,5,24,P17
688,笔记本套装 签字笔礼品 圆珠笔 商务办公赠送A5记事本礼品套装,22.90,https://www.yiwugo.com/product/detail/932272259.html?q=E5 8F 91 E5 85 89 E7 8E A,富都礼品笔业,义乌国际商贸城三区53门1楼3街,562,918409,5,72,O21
689,得力70g办公用纸铭锐A4复印纸打印白纸80g纯木浆防静电纸整箱批发,118.00,https://www.yiwugo.com/product/detail/930538155.html?q=E5 8F 91 E5 85 89 E7 8E A,双伟玩具,义乌福田街道江北下朱村,394,76993,10,48,F14
690,A53三层蛋糕陶瓷彩绘 儿童手绘 手工彩绘diy石膏陶瓷娃娃批发,11.00,https://www.yiwugo.com/product/detail/932487316.html?q=E5 8F 91 E5 85 89 E7 8E A,双伟玩具,义乌福田街道江北下朱村,30,249929,10,24,P10
691,A09情侣陶瓷彩绘白胚批发 DIY石膏彩绘白坯 儿童手工画可定制,6.00,https://www.yiwugo.com/product/detail/932487351.html?q=E5 8F 91 E5 85 89 E7 8E A,双伟玩具,义乌福田街道江北下朱村,283,392791,5,72,A20
692,贝乐迪叮当猫哆啦A梦小颗粒diy拼装拼插男孩女孩积木儿童益智玩具,27.90,https://www.yiwugo.com/product/detail/932468787.html?q=E5 8F 91 E5 85 89 E7 8E A,双伟玩具,义乌福田街道江北下朱村,214,119711,10,24,A10
693,世界经典儿歌故事指偶 Old Macdonald had a farm 儿歌手指偶批发,17.50,https://www.yiwugo.com/product/detail/932367105.html?q=E5 8F 91 E5 85 89 E7 8E A,双伟玩具,义乌福田街道江北下朱村,429,790938,10,48,P27
694,工厂直销 混批3位旅行箱包密码锁 广告礼品锁挂锁 CH-017A,3.60,https://www.yiwugo.com/product/detail/933275896.html?q=E5 8F 91 E5 85 89 E7 8E A,长浩密码锁工厂,义乌国际商贸城二区25门2楼5街,383,771295,5,48,F26
695,跨境专供 GPS车载定位终端TK103A TK103B 断油断电汽车GPS追踪器,150.00,https://www.yiwugo.com/product/detail/931539162.html?q=E5 8F 91 E5 85 89 E7 8E A,比速时代,义乌国际商贸城二区43门3楼3街,230,40257,5,48,B21
697,狩猎机1200万 高清户外相机 720P 红外相机 46个夜视灯 PR300A,95.00,https://www.yiwugo.com/product/detail/931677745.html?q=E5 8F 91 E5 85 89 E7 8E A,比速时代,义乌国际商贸城二区43门3楼3街,265,538866,5,48,E18
698,无线监控摄像头A9手机WIFI网络远程高清家用监控器磁吸带电池V380,75.00,https://www.yiwugo.com/product/detail/931623819.html?q=E5 8F 91 
699,DT9205A智能防烧数显万用表 家用电工万能表多功能仪表数字万用表,22.50,https://www.yiwugo.com/product/detail/931720933.html?q=E5 8F 91 E5 85 89 E7 8E A,比速时代,义乌国际商贸城二区43门3楼3街,317,635289,10,72,C15
700,ABRD红色密封胶 ABRD灰色999密封胶 ABRD黑色密封胶 85g,0.01,https://www.yiwugo.com/product/detail/929460336.html?q=E5 8F 91 E5 85 89 E7 8E A,台州阿凡达胶业源头厂家,义乌国际商贸城二区44门2楼7街,201,478729,8,24,F18
701,YONGLIAN Grey black blue RTV silicone gasket maker 85g,0.01,https://www.yiwugo.com/product/detail/929459493.html?q=E5 8F 91 E5 85 89 E7 8E A,台州阿凡达胶业源头厂家,义乌国际商贸城二区44门2楼7街,155,70776,10,72,C21
702,BOSSIL高温密封胶 汽车发动机红胶 油箱金属免垫胶85g,0.01,https://www.yiwugo.com/product/detail/929459705.html?q=E5 8F 91 E5 85 89 E7 
703,MEGA BOSSIL汽车摩托车车桥发动机修理专用胶 汽车密封胶85g,0.01,https://www.yiwugo.com/product/detail/929521105.html?q=E5 8F 91 E5 85 
704,AMAR密封胶 防水 防油 防漏汽修密封胶85g蓝色胶 发动机变速箱用,0.01,https://www.yiwugo.com/product/detail/932474150.html?q=E5 8F 91 E5 85 89 E7 8E A,台州阿凡达胶业源头厂家,义乌国际商贸城二区44门2楼7街,157,879112,5,24,O14
705,2020春秋百搭纯色百褶裙A字学生短裙包臀裙防走光高腰半身裙女夏,21.00,https://www.yiwugo.com/product/detail/933122688.html?q=E5 8F 91 E5 85 89 E7 8E A,丹妮百货有限公司,浙江省金华市义乌市福田街道稠州北路丹妮百货,404,557633,10,72,O27
706,新款半身裙百褶裙春夏黑色白色短裙高腰a字裙学院风裙裤定做,13.75,https://www.yiwugo.com/product/detail/933122701.html?q=E5 8F 91 E5 85 89 E7 8E A,丹妮百货有限公司,浙江省金华市义乌市福田街道稠州北路丹妮百货,150,497074,5,72,C25
707,2020秋冬新款高腰包臀皮裙女小皮裙休闲显瘦半身裙a字pu裙子短裙,61.25,https://www.yiwugo.com/product/detail/933122594.html?q=E5 8F 91 E5 85 89 E7 8E A,丹妮百货有限公司,浙江省金华市义乌市福田街道稠州北路丹妮百货,577,953673,5,24,O23
708,加厚针织格纹半身裙女秋冬韩版宽松高腰显瘦a字开叉中长款裙子,56.25,https://www.yiwugo.com/product/detail/933122403.html?q=E5 8F 91 E5 85 
709,秋新款短裙女ins学生韩版裙子高腰显瘦jk百褶裙a字裙学院风半身裙,13.13,https://www.yiwugo.com/product/detail/933122683.html?q=E5 8F 91 
717,A92恐龙陶瓷彩绘白坯 DIY创意涂鸦石膏娃娃手工画美劳益智玩具,8.00,https://www.yiwugo.com/product/detail/932487262.html?q=E5 8F 91 E5 85 89 E7 8E A,双伟玩具,义乌福田街道江北下朱村,329,141558,8,24,P21
718,A08蛋糕陶瓷彩绘批发 diy手工涂色陶瓷石膏娃娃 益智早教玩具,7.00,https://www.yiwugo.com/product/detail/932489309.html?q=E5 8F 91 E5 85 
719,星球大战光剑感应变色激光剑七彩发光玩具二合一闪光棒52A,10.70,https://www.yiwugo.com/product/detail/932366550.html?q=E5 8F 91 E5 85 89 E7 8E A,双伟玩具,义乌福田街道江北下朱村,454,768874,5,72,B28
720,拷贝台 led拷贝台A3/A4/A5 临摹板 透写台透光台动漫 临摹台 画板,8.00,https://www.yiwugo.com/product/detail/932353013.html?q=E5 8F 91 
721,A6彩屏智能手环实时心率血压睡眠监测防水工厂优势直销乐动,24.00,https://www.yiwugo.com/product/detail/931542065.html?q=E5 8F 91 E5 85 89 E7 8E A,比速时代,义乌国际商贸城二区43门3楼3街,86,57808,5,48,A21
722,A847高清电脑视频高清摄像头内置麦克风可定制LOGO,40.00,https://www.yiwugo.com/product/detail/931535269.html?q=E5 8F 91 E5 85 89 E7 8E 
723,新款TM19A汽车应急启动电源 多功能车载移动打火启动器充电宝,185.00,https://www.yiwugo.com/product/detail/931520943.html?q=E5 8F 91 E5 85 89 E7 8E A,比速时代,义乌国际商贸城二区43门3楼3街,436,600036,10,72,P17
724,跨境热销 TK103A 3G GPS四频全球通用COBAN GPS tracking device,255.00,https://www.yiwugo.com/product/detail/931539045.html?q=E5 8F 91 E5 85 89 E7 8E A,比速时代,义乌国际商贸城二区43门3楼3街,545,177812,10,72,B28
725,TK103A LBS+GPS GSM车载定位器四频全球通用COBAN GPS 汽车追踪器,150.00,https://www.yiwugo.com/product/detail/931539133.html?q=E5 8F 91 E5 85 89 E7 8E A,比速时代,义乌国际商贸城二区43门3楼3街,420,107969,8,72,O27
726,A707新款雨伞折叠伞晴雨伞黑胶伞遮光防晒伞,13.50,https://www.yiwugo.com/product/detail/932187530.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌天彩伞业有限公司,义乌国际商贸城二区20门1楼8街,516,760497,8,24,P23
727,303A指夹式血氧仪手指脉搏血氧饱和度监测仪厂家直销外贸专供,35.00,https://www.yiwugo.com/product/detail/931253943.html?q=E5 8F 91 E5 85 89 E7 8E A,海澜电子,义乌国际商贸城二区45门3楼5街,194,716103,5,48,P21
741,【厂家直销】复古青铜色锁古典相册笔记本三位密码锁挂锁CH-13A,1.98,https://www.yiwugo.com/product/detail/933277172.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市中浩锁业有限公司,义乌国际商贸城二区25门2楼5街,576,856408,10,72,E12
742,CH-07A 锁厂生产三位密码锁广告礼品号码挂锁印花锁有现货,1.80,https://www.yiwugo.com/product/detail/933277550.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市中浩锁业有限公司,义乌国际商贸城二区25门2楼5街,103,305045,5,72,O20
743,【厂家直销】一字插扣行李带旅行箱包捆绑带丙纶加固行李箱CH-18A,3.10,https://www.yiwugo.com/product/detail/933276554.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市中浩锁业有限公司,义乌国际商贸城二区25门2楼5街,447,66719,8,48,B18
744,【厂家直销】混批3位旅行箱包密码锁 广告礼品锁挂锁 CH-016A,3.50,https://www.yiwugo.com/product/detail/933276464.html?q=E5 8F 91 E5 85 
745,茶杯状密码锁可爱卡通密码挂锁拉杆箱锁号码锁韩版密码锁CH-015A,4.20,https://www.yiwugo.com/product/detail/933276768.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市中浩锁业有限公司,义乌国际商贸城二区25门2楼5街,532,133874,5,72,P14
746,跨境电商 led水龙头 温控/七彩/单色发光变色龙头灯 8001-A6,1.35,https://www.yiwugo.com/product/detail/933493515.html?q=E5 8F 91 E5 85 89 E7 8E A,依琳妙居家电,广州岭南工业园,26,156798,5,48,P29
747,本色压舌板 A级 手工DIY制作材料 冰淇淋棒雪糕棒140,1.45,https://www.yiwugo.com/product/detail/927618395.html?q=E5 8F 91 E5 85 89 E7 
748,本色雪糕棒A级 手工制作材料DIY儿童冰淇淋棒93,0.60,https://www.yiwugo.com/product/detail/927618361.html?q=E5 8F 91 E5 85 89 E7 8E A,情绵日用品商行,义乌国际商贸城四区81门2楼5街,404,455805,5,24,F22
749,本色雪糕棒捆鸭舌棒捆A级 手工儿童DIY制作材料并棍棒140,0.85,https://www.yiwugo.com/product/detail/927618332.html?q=E5 8F 91 E5 85 89 E7 8E A,情绵日用品商行,义乌国际商贸城四区81门2楼5街,124,483455,10,48,C29
750,IABRDI 耐高温 硅酮免垫密封胶 汽车发动机密封胶水 85G,0.01,https://www.yiwugo.com/product/detail/929191835.html?q=E5 8F 91 E5 85 89 E7 8E A,台州阿凡达胶业源头厂家,义乌国际商贸城二区44门2楼7街,486,470755,5,48,A24
751,灰色汽车密封胶 汽车金属耐油密封胶 汽车专用密封胶 85g,0.01,https://www.yiwugo.com/product/detail/929459529.html?q=E5 8F 91 E5 85 89 E7 8E A,台州阿凡达胶业源头厂家,义乌国际商贸城二区44门2楼7街,583,418892,10,48,C17
752,TESON密封胶耐高温 密封胶免垫片灰胶 汽车防漏密封胶 35g 85g,0.01,https://www.yiwugo.com/product/detail/929457661.html?q=E5 8F 91 E5 85 89 E7 8E A,台州阿凡达胶业源头厂家,义乌国际商贸城二区44门2楼7街,591,151148,8,48,B21
753,灰色汽车摩托车密封胶 耐高温密封胶 油底壳胶 发动机防漏胶85g,0.01,https://www.yiwugo.com/product/detail/929457520.html?q=E5 8F 91 E5 
754,DAAOSI IABRDI硅酮免垫片密封胶 发动机缸体缸盖密封胶 85g,0.01,https://www.yiwugo.com/product/detail/929517495.html?q=E5 8F 91 E5 85 89 E7 8E A,台州阿凡达胶业源头厂家,义乌国际商贸城二区44门2楼7街,430,773765,10,72,B23
755,【欧凡】7631毛呢格子半身裙秋冬女2020复古高腰中长款百搭a字裙,35.75,https://www.yiwugo.com/product/detail/933123382.html?q=E5 8F 91 E5 85 89 E7 8E A,丹妮百货有限公司,浙江省金华市义乌市福田街道稠州北路丹妮百货,270,407183,8,24,P14
